gk,jenis_MAKANAN,daerah_PERKOTAAN,provinsi_JAWA TIMUR,periode_SEPTEMBER,Cluster,jenis_original,daerah_original,provinsi_original,periode_original,gk_original
0.17822767610885254,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,MARET,326656.0
0.1927571727506913,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,SEPTEMBER,328775.0
0.09308030031916227,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,MARET,314238.0
0.1510268676245796,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,322689.0
0.22854951464328133,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,MARET,333995.0
0.2462262689342961,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,336573.0
0.37429017114270685,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,MARET,355250.0
0.43220931136621416,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,363697.0
0.5244191607477373,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,MARET,377145.0
0.5747067154297786,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,384479.0
0.2514374144972019,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,MARET,337333.0
0.29294830296803337,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,SEPTEMBER,343387.0
0.3819080431432179,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,MARET,356361.0
0.4326070040539096,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,SEPTEMBER,363755.0
0.30634643248108334,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,MARET,345341.0
0.3567368387202872,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,352690.0
0.44732163349864107,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,MARET,365901.0
0.49987877920873736,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,373566.0
0.6584758803534898,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,MARET,396696.0
0.7160110414302566,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,405087.0
0.8027011905773861,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,MARET,417730.0
0.817744945005038,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,419924.0
0.5036980003647091,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,MARET,374123.0
0.5487332688609795,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,SEPTEMBER,380691.0
0.6346280326327182,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,MARET,393218.0
0.6571319533398983,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,SEPTEMBER,396500.0
0.5774562803912592,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,MARET,384880.0
0.6275381319589752,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,392184.0
0.715016809711018,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,MARET,404942.0
0.7360190976836241,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,408005.0
0.9173532497317919,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,MARET,434451.0
1.043545253599843,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,452855.0
1.164059851512518,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,MARET,470431.0
1.3776825357392695,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,501586.0
0.7678413694697371,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,MARET,412646.0
0.8894461938883357,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,SEPTEMBER,430381.0
1.0168724164423382,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,MARET,448965.0
1.2147519556527322,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAAN,NUSA TENGGARA BARAT,SEPTEMBER,477824.0
0.8422990400849929,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,MARET,423505.0
0.9671334033984976,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,441711.0
1.0913506573690266,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,MARET,459827.0
1.2979245815449,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA BARAT,SEPTEMBER,489954.0
-0.2760333680260307,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,260406.0
-0.24250376039101815,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,265296.0
-0.1733463733548758,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,275382.0
-0.16042821777525132,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,277266.0
-0.46765267579046005,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,232460.0
-0.41525323580134643,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,240102.0
-0.33358909941423004,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,252012.0
-0.3181956496922253,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,254257.0
-0.429186193411642,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,238070.0
-0.38057169072611263,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,245160.0
-0.30456438998294005,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,256245.0
-0.28577683887456906,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,258985.0
-0.06823893870516069,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,290711.0
-0.05907143657673294,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,292048.0
-0.010690064087438814,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,299104.0
0.006712419384475655,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,301642.0
-0.2239424827084049,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,268003.0
-0.22222829008902797,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,268253.0
-0.1864839455897805,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,273466.0
-0.171296198982101,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,275681.0
-0.1928538853633851,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,272537.0
-0.18745075022710905,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,273325.0
-0.1491488303397512,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,278911.0
-0.13435191964928966,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,281069.0
0.11498082522432178,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,317432.0
0.2495380890749323,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,337056.0
0.3872083267223313,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,357134.0
0.3942708003141642,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,358164.0
-0.1049843716941243,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,285352.0
-0.07971717248450853,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,289037.0
0.029936300991794135,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,305029.0
0.03256930085515708,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,305413.0
-0.05730924656401347,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,292305.0
-0.00813934546980596,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,299476.0
0.10605331006260679,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,316130.0
0.10968054164520835,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,316659.0
0.45623543511940107,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,367201.0
0.5794378870592589,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,385169.0
0.6964075346350622,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,402228.0
0.8425253135107507,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,423538.0
0.07870165262782869,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,312141.0
0.22471657994635455,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,333436.0
0.3027260576689593,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,344813.0
0.4483227219883572,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,366047.0
0.16375303363083385,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,324545.0
0.30171811240876567,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,344666.0
0.39468220654281466,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,358224.0
0.5478761725512911,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,380566.0
-1.3449490313056565,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,104514.0
-1.313785009485384,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,109059.0
-1.3021422132145761,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,110757.0
-1.2909108231724185,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,112395.0
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,83329.20000000001
-1.2643956917358963,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,116262.0
-1.2570520905544857,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,117332.99999999997
-1.2427351537974496,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,119421.0
-1.2373114483497412,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,120211.99999999997
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,83329.20000000001
-1.210014645078783,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,124193.0
-1.168428332132699,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,130258.0
-1.1204515091015779,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,137255.0
-1.1151580822929419,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,138027.0
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.4836477845246816,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,84286.0
-1.4658956057584143,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,86875.0
-1.4578183301359102,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,88053.0
-1.0921467605704263,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,141383.0
-1.060324488784313,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,146024.0
-0.9884038232457351,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,156513.0
-0.8926490235273404,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,170478.0
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,83329.20000000001
-1.490208342517561,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,83329.20000000001
-1.483784919934232,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,MARET,84265.99999999997
-1.4479240103368667,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,89496.0
-1.4405529820735459,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,90571.0
-1.4243024360418528,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,92941.0
-1.3580797467700836,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,102599.0
-1.3049809161922643,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,110343.0
0.05071231553864238,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,308059.0
0.1405634358759029,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,321163.0
0.2516705446934372,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,337367.0
0.2728716790098909,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,340459.0
-0.5673638320743766,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,TOTAL,PERDESAAN,NUSA TENGGARA TIMUR,MARET,217918.0
-0.45612644461776963,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,234141.0
-0.3569432596606212,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAAN,NUSA TENGGARA TIMUR,MARET,248606.0
-0.3402538803183675,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAAN,NUSA TENGGARA TIMUR,SEPTEMBER,251040.0
-0.08535343781701984,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,288215.0
-0.08535343781701984,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,288215.0
0.10830918754970681,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,MARET,316459.0
0.10830918754970681,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAANPERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,316459.0
0.440595141660206,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,364920.0
0.505288771115491,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,NUSA TENGGARA TIMUR,SEPTEMBER,374355.0
0.5860889544224414,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,NUSA TENGGARA TIMUR,MARET,386139.0
